1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
1.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
1.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.250000000000000000e-01
1.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,7.083333333333333703e-01
1.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,7.916666666666665186e-01
1.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,3.333333333333332593e-01
1.700000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
1.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01
1.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
1.700000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.416666666666665186e-01
1.700000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.833333333333333703e-01
1.700000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.833333333333333703e-01
1.700000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e-01
1.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.826086956521739468e-01
1.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
1.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01
1.800000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.166666666666666297e-01
1.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,6.521739130434782705e-01
1.800000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,6.086956521739130821e-01
1.800000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,4.583333333333332593e-01
1.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.416666666666665186e-01
1.800000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,4.347826086956521618e-01
1.800000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.083333333333333703e-01
1.800000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,3.750000000000000000e-01
1.800000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.086956521739130821e-01
1.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
1.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.250000000000000000e-01
1.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.090909090909091161e-01
1.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.166666666666666297e-01
1.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.217391304347825942e-01
1.900000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,4.782608695652174613e-01
1.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01
1.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,6.250000000000000000e-01
1.900000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.217391304347825942e-01
1.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,6.666666666666665186e-01
1.900000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,4.583333333333332593e-01
1.900000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.250000000000000000e-01
2.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.916666666666665186e-01
2.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.250000000000000000e-01
2.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,7.826086956521739468e-01
2.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,7.500000000000000000e-01
2.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e-01
2.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,8.333333333333332593e-01
2.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,7.083333333333333703e-01
2.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.500000000000000000e-01
2.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,7.083333333333333703e-01
2.000000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.083333333333333703e-01
2.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.583333333333332593e-01
2.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.583333333333332593e-01
2.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.583333333333332593e-01
2.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.416666666666665186e-01
2.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.833333333333333703e-01
2.100000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.416666666666665186e-01
2.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01
2.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,4.166666666666666297e-01
2.100000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.583333333333332593e-01
2.100000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.416666666666665186e-01
2.100000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
2.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.250000000000000000e-01
2.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,7.391304347826086474e-01
2.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.083333333333333703e-01
2.200000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.833333333333333703e-01
2.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.416666666666665186e-01
2.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,7.083333333333333703e-01
2.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.916666666666665186e-01
2.200000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.666666666666665186e-01
2.200000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.956521739130434590e-01
2.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
2.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e-01
2.300000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.652173913043477826e-01
2.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.416666666666665186e-01
2.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.391304347826086474e-01
2.300000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.666666666666665186e-01
2.300000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.083333333333333703e-01
2.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
2.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.416666666666665186e-01
2.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,6.666666666666665186e-01
2.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01
2.400000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,7.083333333333333703e-01
2.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
2.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
2.400000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.400000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.083333333333333703e-01
2.400000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.666666666666665186e-01
2.400000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
2.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
2.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.833333333333333703e-01
2.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.416666666666665186e-01
2.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.833333333333333703e-01
2.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,6.250000000000000000e-01
2.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01
2.500000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.500000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,8.333333333333332593e-01
2.500000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.250000000000000000e-01
2.500000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.916666666666665186e-01
2.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01
2.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.916666666666665186e-01
2.600000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,7.916666666666665186e-01
2.600000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,6.666666666666665186e-01
2.600000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.916666666666665186e-01
2.600000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,8.333333333333332593e-01
2.600000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,6.666666666666665186e-01
2.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.166666666666666297e-01
2.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01
2.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.416666666666665186e-01
2.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.583333333333332593e-01
2.700000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,4.583333333333332593e-01
2.700000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.833333333333333703e-01
2.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.652173913043477826e-01
2.700000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,3.750000000000000000e-01
2.700000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.833333333333333703e-01
2.700000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.833333333333333703e-01
2.700000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.833333333333333703e-01
2.700000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
2.800000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.250000000000000000e-01
2.800000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,4.166666666666666297e-01
2.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.416666666666665186e-01
2.800000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
2.800000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01
2.800000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,5.416666666666665186e-01
2.800000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.500000000000000000e-01
2.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,6.666666666666665186e-01
2.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,7.916666666666665186e-01
2.900000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,7.916666666666665186e-01
2.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,7.500000000000000000e-01
2.900000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e-01
2.900000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.833333333333333703e-01
2.900000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
2.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,7.500000000000000000e-01
2.900000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,9.166666666666665186e-01
2.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.416666666666665186e-01
2.900000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,9.166666666666665186e-01
2.900000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.083333333333333703e-01
3.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.083333333333333703e-01
3.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,7.083333333333333703e-01
3.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.416666666666665186e-01
3.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.833333333333333703e-01
3.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,7.083333333333333703e-01
3.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.833333333333333703e-01
3.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,3.750000000000000000e-01
3.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
3.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,5.833333333333333703e-01
3.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,6.666666666666665186e-01
3.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.666666666666665186e-01
3.000000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,5.833333333333333703e-01
3.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
3.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,5.833333333333333703e-01
3.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.416666666666665186e-01
3.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,6.250000000000000000e-01
3.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.416666666666665186e-01
3.100000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,6.250000000000000000e-01
3.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
3.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,7.083333333333333703e-01
3.100000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,4.583333333333332593e-01
3.100000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.416666666666665186e-01
3.100000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,6.250000000000000000e-01
3.100000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,4.583333333333332593e-01
3.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01
3.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,6.666666666666665186e-01
3.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,6.666666666666665186e-01
3.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,7.083333333333333703e-01
3.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,6.666666666666665186e-01
3.200000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,7.083333333333333703e-01
3.200000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,6.250000000000000000e-01
3.200000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,7.500000000000000000e-01
3.200000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,7.083333333333333703e-01
3.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e-01
3.200000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,7.083333333333333703e-01
3.200000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.500000000000000000e-01
